original_feature	is_ensg	canonical_symbol	mapping_status	biotype
ENSG00000262370	True	ENSG00000262370	unmapped_kept_as_ensembl_id	lncRNA
ZSCAN10	False	ZSCAN10	native_symbol	
ZNF213-AS1	False	ZNF213-AS1	native_symbol	
ZNF205	False	ZNF205	native_symbol	
ZNF213	False	ZNF213	native_symbol	
ENSG00000262668	True	ENSG00000262668	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ZNF200	False	ZNF200	native_symbol	
MEFV	False	MEFV	native_symbol	
ZNF263	False	ZNF263	native_symbol	
TIGD7	False	TIGD7	native_symbol	
ZNF75A	False	ZNF75A	native_symbol	
ENSG00000262899	True	ENSG00000262899	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285329	True	ENSG00000285329	unmapped_kept_as_ensembl_id	protein_coding
ZSCAN32	False	ZSCAN32	native_symbol	
ZNF597	False	ZNF597	native_symbol	
ENSG00000263212	True	ENSG00000263212	unmapped_kept_as_ensembl_id	lncRNA
CLUAP1	False	CLUAP1	native_symbol	
NLRC3	False	NLRC3	native_symbol	
ENSG00000262312	True	ENSG00000262312	unmapped_kept_as_ensembl_id	lncRNA
SLX4	False	SLX4	native_symbol	
DNASE1	False	DNASE1	native_symbol	
TRAP1	False	TRAP1	native_symbol	
CREBBP	False	CREBBP	native_symbol	
LINC02861	False	LINC02861	native_symbol	
ADCY9	False	ADCY9	native_symbol	
ENSG00000263105	True	ENSG00000263105	unmapped_kept_as_ensembl_id	lncRNA
SRL	False	SRL	native_symbol	
LINC01569	False	LINC01569	native_symbol	
TFAP4	False	TFAP4	native_symbol	
ENSG00000288935	True	ENSG00000288935	unmapped_kept_as_ensembl_id	lncRNA
GLIS2	False	GLIS2	native_symbol	
GLIS2-AS1	False	GLIS2-AS1	native_symbol	
PAM16	False	PAM16	native_symbol	
CORO7	False	CORO7	native_symbol	
VASN	False	VASN	native_symbol	
DNAJA3	False	DNAJA3	native_symbol	
NMRAL1	False	NMRAL1	native_symbol	
HMOX2	False	HMOX2	native_symbol	
CDIP1	False	CDIP1	native_symbol	
C16orf96	False	C16orf96	native_symbol	
UBALD1	False	UBALD1	native_symbol	
MGRN1	False	MGRN1	native_symbol	
ENSG00000261442	True	MGRN1-AS1	mapped_via_hgnc	lncRNA
NUDT16L1	False	NUDT16L1	native_symbol	
ANKS3	False	ANKS3	native_symbol	
ENSG00000266994	True	ENSG00000266994	unmapped_kept_as_ensembl_id	lncRNA
DNAAF8	False	DNAAF8	native_symbol	
ZNF500	False	ZNF500	native_symbol	
ENSG00000285952	True	ENSG00000285952	unmapped_kept_as_ensembl_id	lncRNA
ROGDI	False	ROGDI	native_symbol	
GLYR1	False	GLYR1	native_symbol	
UBN1	False	UBN1	native_symbol	
PPL	False	PPL	native_symbol	
SEC14L5	False	SEC14L5	native_symbol	
ENSG00000267072	True	ENSG00000267072	unmapped_kept_as_ensembl_id	lncRNA
NAGPA	False	NAGPA	native_symbol	
ALG1	False	ALG1	native_symbol	
C16orf89	False	C16orf89	native_symbol	
EEF2KMT	False	EEF2KMT	native_symbol	
ENSG00000267070	True	ENSG00000267070	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000285567	True	ENSG00000285567	unmapped_kept_as_ensembl_id	lncRNA
RBFOX1	False	RBFOX1	native_symbol	
LINC01570	False	LINC01570	native_symbol	
ENSG00000287340	True	ENSG00000287340	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260289	True	ENSG00000260289	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260058	True	ENSG00000260058	unmapped_kept_as_ensembl_id	lncRNA
TMEM114	False	TMEM114	native_symbol	
METTL22	False	METTL22	native_symbol	
ABAT	False	ABAT	native_symbol	
TMEM186	False	TMEM186	native_symbol	
PMM2	False	PMM2	native_symbol	
ENSG00000260350	True	PMM2-AS1	mapped_via_hgnc	lncRNA
CARHSP1	False	CARHSP1	native_symbol	
USP7	False	USP7	native_symbol	
C16orf72	False	C16orf72	native_symbol	
ENSG00000260071	True	ENSG00000260071	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000283003	True	ENSG00000283003	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000260362	True	ENSG00000260362	unmapped_kept_as_ensembl_id	lncRNA
GRIN2A	False	GRIN2A	native_symbol	
ENSG00000261810	True	ENSG00000261810	unmapped_kept_as_ensembl_id	lncRNA
ATF7IP2	False	ATF7IP2	native_symbol	
ENSG00000260756	True	ENSG00000260756	unmapped_kept_as_ensembl_id	lncRNA
LINC01290	False	LINC01290	native_symbol	
EMP2	False	EMP2	native_symbol	
ENSG00000256013	True	ENSG00000256013	unmapped_kept_as_ensembl_id	lncRNA
TEKT5	False	TEKT5	native_symbol	
ENSG00000263279	True	ENSG00000263279	unmapped_kept_as_ensembl_id	lncRNA
NUBP1	False	NUBP1	native_symbol	
TVP23A	False	TVP23A	native_symbol	
ENSG00000262151	True	ENSG00000262151	unmapped_kept_as_ensembl_id	lncRNA
CIITA	False	CIITA	native_symbol	
DEXI	False	DEXI	native_symbol	
CLEC16A	False	CLEC16A	native_symbol	
ENSG00000262020	True	ENSG00000262020	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000263033	True	ENSG00000263033	unmapped_kept_as_ensembl_id	lncRNA
RMI2	False	RMI2	native_symbol	
SOCS1	False	SOCS1	native_symbol	
ENSG00000188897	True	APOLTP	mapped_via_hgnc	protein_coding
ENSG00000262999	True	ENSG00000262999	unmapped_kept_as_ensembl_id	lncRNA
LITAF	False	LITAF	native_symbol	
SNN	False	SNN	native_symbol	
TXNDC11	False	TXNDC11	native_symbol	
ZC3H7A	False	ZC3H7A	native_symbol	
ENSG00000277369	True	ENSG00000277369	unmapped_kept_as_ensembl_id	lncRNA
BCAR4	False	BCAR4	native_symbol	
RSL1D1	False	RSL1D1	native_symbol	
RSL1D1-DT	False	RSL1D1-DT	native_symbol	
GSPT1	False	GSPT1	native_symbol	
ENSG00000261216	True	ENSG00000261216	unmapped_kept_as_ensembl_id	lncRNA
NPIPB2	False	NPIPB2	native_symbol	
SNX29	False	SNX29	native_symbol	
ENSG00000259899	True	SNX29-AS3	mapped_via_hgnc	lncRNA
CPPED1	False	CPPED1	native_symbol	
SHISA9	False	SHISA9	native_symbol	
ENSG00000262801	True	ENSG00000262801	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000262267	True	ENSG00000262267	unmapped_kept_as_ensembl_id	lncRNA
ERCC4	False	ERCC4	native_symbol	
LINC02185	False	LINC02185	native_symbol	
MRTFB	False	MRTFB	native_symbol	
ENSG00000262529	True	ENSG00000262529	unmapped_kept_as_ensembl_id	lncRNA
MIR193BHG	False	MIR193BHG	native_symbol	
LINC02130	False	LINC02130	native_symbol	
ENSG00000263257	True	LINC03107	mapped_via_hgnc	lncRNA
PARN	False	PARN	native_symbol	
BFAR	False	BFAR	native_symbol	
PLA2G10	False	PLA2G10	native_symbol	
NOMO1	False	NOMO1	native_symbol	
NPIPA1	False	NPIPA1	native_symbol	
PDXDC1	False	PDXDC1	native_symbol	
NTAN1	False	NTAN1	native_symbol	
RRN3	False	RRN3	native_symbol	
PKD1P6-NPIPP1	False	PKD1P6-NPIPP1	native_symbol	
NPIPA5	False	NPIPA5	native_symbol	
ENSG00000261130	True	ENSG00000261130	unmapped_kept_as_ensembl_id	protein_coding
BMERB1	False	BMERB1	native_symbol	
MARF1	False	MARF1	native_symbol	
NDE1	False	NDE1	native_symbol	
MYH11	False	MYH11	native_symbol	
CEP20	False	CEP20	native_symbol	
ABCC1	False	ABCC1	native_symbol	
ABCC6	False	ABCC6	native_symbol	
NOMO3	False	NOMO3	native_symbol	
ENSG00000183889	True	NPIPA6	mapped_via_hgnc	protein_coding
NPIPA7	False	NPIPA7	native_symbol	
ENSG00000260126	True	ENSG00000260126	unmapped_kept_as_ensembl_id	lncRNA
XYLT1	False	XYLT1	native_symbol	
ENSG00000261448	True	ENSG00000261448	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285850	True	ENSG00000285850	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000259929	True	ENSG00000259929	unmapped_kept_as_ensembl_id	lncRNA
NPIPA9	False	NPIPA9	native_symbol	
NOMO2	False	NOMO2	native_symbol	
RPS15A	False	RPS15A	native_symbol	
ENSG00000260342	True	ENSG00000260342	unmapped_kept_as_ensembl_id	protein_coding
ENSG00000260017	True	ENSG00000260017	unmapped_kept_as_ensembl_id	lncRNA
SMG1	False	SMG1	native_symbol	
SMG1-DT	False	SMG1-DT	native_symbol	
TMC7	False	TMC7	native_symbol	
COQ7-DT	False	COQ7-DT	native_symbol	
COQ7	False	COQ7	native_symbol	
ENSG00000260430	True	ENSG00000260430	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000261427	True	ENSG00000261427	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000261759	True	ITPRIPL2-AS1	mapped_via_hgnc	lncRNA
SYT17	False	SYT17	native_symbol	
CLEC19A	False	CLEC19A	native_symbol	
ENSG00000259925	True	ENSG00000259925	unmapped_kept_as_ensembl_id	lncRNA
TMC5	False	TMC5	native_symbol	
ENSG00000260592	True	TMC5-AS1	mapped_via_hgnc	lncRNA
GDE1	False	GDE1	native_symbol	
CCP110	False	CCP110	native_symbol	
VPS35L	False	VPS35L	native_symbol	
KNOP1	False	KNOP1	native_symbol	
IQCK	False	IQCK	native_symbol	
ENSG00000261195	True	IQCK-AS1	mapped_via_hgnc	lncRNA
GPRC5B	False	GPRC5B	native_symbol	
GPR139	False	GPR139	native_symbol	
GP2	False	GP2	native_symbol	
UMOD	False	UMOD	native_symbol	
PDILT	False	PDILT	native_symbol	
ACSM5	False	ACSM5	native_symbol	
ACSM2A	False	ACSM2A	native_symbol	
ACSM2B	False	ACSM2B	native_symbol	
ACSM3	False	ACSM3	native_symbol	
ACSM1	False	ACSM1	native_symbol	
THUMPD1	False	THUMPD1	native_symbol	
ENSG00000260510	True	ENSG00000260510	unmapped_kept_as_ensembl_id	lncRNA
ERI2	False	ERI2	native_symbol	
REXO5	False	REXO5	native_symbol	
LYRM1	False	LYRM1	native_symbol	
DNAH3	False	DNAH3	native_symbol	
ENSG00000289640	True	ENSG00000289640	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000263331	True	ENSG00000263331	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
LDAF1	False	LDAF1	native_symbol	
ZP2	False	ZP2	native_symbol	
ANKS4B	False	ANKS4B	native_symbol	
CRYM	False	CRYM	native_symbol	
NPIPB3	False	NPIPB3	native_symbol	
ENSG00000273956	True	ENSG00000273956	unmapped_kept_as_ensembl_id	lncRNA
METTL9	False	METTL9	native_symbol	
IGSF6	False	IGSF6	native_symbol	
OTOA	False	OTOA	native_symbol	
ENSG00000260306	True	ENSG00000260306	unmapped_kept_as_ensembl_id	lncRNA
NPIPB4	False	NPIPB4	native_symbol	
ENSG00000274460	True	ENSG00000274460	unmapped_kept_as_ensembl_id	lncRNA
UQCRC2	False	UQCRC2	native_symbol	
PDZD9	False	PDZD9	native_symbol	
MOSMO	False	MOSMO	native_symbol	
VWA3A	False	VWA3A	native_symbol	
SDR42E2	False	SDR42E2	native_symbol	
EEF2K	False	EEF2K	native_symbol	
POLR3E	False	POLR3E	native_symbol	
ENSG00000286808	True	ENSG00000286808	unmapped_kept_as_ensembl_id	lncRNA
CDR2	False	CDR2	native_symbol	
NPIPB5	False	NPIPB5	native_symbol	
HS3ST2	False	HS3ST2	native_symbol	
USP31	False	USP31	native_symbol	
ENSG00000285613	True	ENSG00000285613	unmapped_kept_as_ensembl_id	lncRNA
SCNN1G	False	SCNN1G	native_symbol	
ENSG00000260741	True	ENSG00000260741	unmapped_kept_as_ensembl_id	lncRNA
SCNN1B	False	SCNN1B	native_symbol	
COG7	False	COG7	native_symbol	
ENSG00000260136	True	ENSG00000260136	unmapped_kept_as_ensembl_id	lncRNA
GGA2	False	GGA2	native_symbol	
EARS2	False	EARS2	native_symbol	
UBFD1	False	UBFD1	native_symbol	
NDUFAB1	False	NDUFAB1	native_symbol	
PALB2	False	PALB2	native_symbol	
ENSG00000261723	True	PALB2-AS1	mapped_via_hgnc	lncRNA
DCTN5	False	DCTN5	native_symbol	
PLK1	False	PLK1	native_symbol	
ERN2	False	ERN2	native_symbol	
PRKCB	False	PRKCB	native_symbol	
CACNG3	False	CACNG3	native_symbol	
ENSG00000260072	True	ENSG00000260072	unmapped_kept_as_ensembl_id	lncRNA
RBBP6	False	RBBP6	native_symbol	
TNRC6A	False	TNRC6A	native_symbol	
LINC01567	False	LINC01567	native_symbol	
ENSG00000261669	True	ENSG00000261669	unmapped_kept_as_ensembl_id	lncRNA
SLC5A11	False	SLC5A11	native_symbol	
ARHGAP17	False	ARHGAP17	native_symbol	
LINC02175	False	LINC02175	native_symbol	
LCMT1-AS1	False	LCMT1-AS1	native_symbol	
LCMT1	False	LCMT1	native_symbol	
LCMT1-AS2	False	LCMT1-AS2	native_symbol	
AQP8	False	AQP8	native_symbol	
ZKSCAN2	False	ZKSCAN2	native_symbol	
ENSG00000259955	True	ENSG00000259955	unmapped_kept_as_ensembl_id	lncRNA
ZKSCAN2-DT	False	ZKSCAN2-DT	native_symbol	
HS3ST4	False	HS3ST4	native_symbol	
ENSG00000231876	True	ENSG00000231876	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286712	True	ENSG00000286712	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260580	True	ENSG00000260580	unmapped_kept_as_ensembl_id	lncRNA
LINC02129	False	LINC02129	native_symbol	
KDM8	False	KDM8	native_symbol	
ENSG00000259940	True	ENSG00000259940	unmapped_kept_as_ensembl_id	lncRNA
NSMCE1	False	NSMCE1	native_symbol	
NSMCE1-DT	False	NSMCE1-DT	native_symbol	
IL4R	False	IL4R	native_symbol	
IL21R	False	IL21R	native_symbol	
GTF3C1	False	GTF3C1	native_symbol	
KATNIP	False	KATNIP	native_symbol	
ENSG00000261329	True	ENSG00000261329	unmapped_kept_as_ensembl_id	lncRNA
GSG1L	False	GSG1L	native_symbol	
XPO6	False	XPO6	native_symbol	
SBK1	False	SBK1	native_symbol	
ENSG00000246465	True	ENSG00000246465	unmapped_kept_as_ensembl_id	lncRNA
NPIPB6	False	NPIPB6	native_symbol	
EIF3CL	False	EIF3CL	native_symbol	
ENSG00000261832	True	ENSG00000261832	unmapped_kept_as_ensembl_id	protein_coding
CLN3	False	CLN3	native_symbol	
IL27	False	IL27	native_symbol	
NUPR1	False	NUPR1	native_symbol	
ENSG00000289754	True	ENSG00000289754	unmapped_kept_as_ensembl_id	lncRNA
SGF29	False	SGF29	native_symbol	
NPIPB8	False	NPIPB8	native_symbol	
EIF3C	False	EIF3C	native_symbol	
NPIPB9	False	NPIPB9	native_symbol	
ENSG00000251417	True	ENSG00000251417	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260796	True	ENSG00000260796	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000275807	True	ENSG00000275807	unmapped_kept_as_ensembl_id	lncRNA
ATXN2L	False	ATXN2L	native_symbol	
ENSG00000260570	True	ENSG00000260570	unmapped_kept_as_ensembl_id	lncRNA
TUFM	False	TUFM	native_symbol	
SH2B1	False	SH2B1	native_symbol	
ENSG00000261766	True	ENSG00000261766	unmapped_kept_as_ensembl_id	lncRNA
ATP2A1-AS1	False	ATP2A1-AS1	native_symbol	
ATP2A1	False	ATP2A1	native_symbol	
RABEP2	False	RABEP2	native_symbol	
NFATC2IP	False	NFATC2IP	native_symbol	
NFATC2IP-AS1	False	NFATC2IP-AS1	native_symbol	
ENSG00000260367	True	ENSG00000260367	unmapped_kept_as_ensembl_id	lncRNA
RRN3P2	False	RRN3P2	native_symbol	
ENSG00000284685	True	ENSG00000284685	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000289029	True	ENSG00000289029	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000198106	True	ENSG00000198106	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
NPIPB11	False	NPIPB11	native_symbol	
ENSG00000288632	True	ENSG00000288632	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
SLX1B-SULT1A4	False	SLX1B-SULT1A4	native_symbol	
QPRT	False	QPRT	native_symbol	
KIF22	False	KIF22	native_symbol	
ENSG00000275857	True	ENSG00000275857	unmapped_kept_as_ensembl_id	lncRNA
MAZ	False	MAZ	native_symbol	
ENSG00000259952	True	ENSG00000259952	unmapped_kept_as_ensembl_id	lncRNA
MVP-DT	False	MVP-DT	native_symbol	
MVP	False	MVP	native_symbol	
CDIPT	False	CDIPT	native_symbol	
SEZ6L2	False	SEZ6L2	native_symbol	
ASPHD1	False	ASPHD1	native_symbol	
KCTD13	False	KCTD13	native_symbol	
KCTD13-DT	False	KCTD13-DT	native_symbol	
TMEM219	False	TMEM219	native_symbol	
TAOK2	False	TAOK2	native_symbol	
HIRIP3	False	HIRIP3	native_symbol	
INO80E	False	INO80E	native_symbol	
DOC2A	False	DOC2A	native_symbol	
TLCD3B	False	TLCD3B	native_symbol	
ENSG00000285043	True	ENSG00000285043	unmapped_kept_as_ensembl_id	protein_coding
PPP4C	False	PPP4C	native_symbol	
TBX6	False	TBX6	native_symbol	
YPEL3	False	YPEL3	native_symbol	
YPEL3-DT	False	YPEL3-DT	native_symbol	
GDPD3	False	GDPD3	native_symbol	
ENSG00000261367	True	ENSG00000261367	unmapped_kept_as_ensembl_id	lncRNA
MAPK3	False	MAPK3	native_symbol	
CORO1A	False	CORO1A	native_symbol	
NPIPB13	False	NPIPB13	native_symbol	
CD2BP2	False	CD2BP2	native_symbol	
CD2BP2-DT	False	CD2BP2-DT	native_symbol	
TBC1D10B	False	TBC1D10B	native_symbol	
MYLPF	False	MYLPF	native_symbol	
ZNF48	False	ZNF48	native_symbol	
SEPTIN1	False	SEPTIN1	native_symbol	
ZNF771	False	ZNF771	native_symbol	
DCTPP1	False	DCTPP1	native_symbol	
SEPHS2	False	SEPHS2	native_symbol	
ITGAL	False	ITGAL	native_symbol	
ENSG00000261346	True	ENSG00000261346	unmapped_kept_as_ensembl_id	lncRNA
ZNF768	False	ZNF768	native_symbol	
ENSG00000261459	True	ENSG00000261459	unmapped_kept_as_ensembl_id	protein_coding
ZNF747-DT	False	ZNF747-DT	native_symbol	
ZNF764	False	ZNF764	native_symbol	
ZNF688	False	ZNF688	native_symbol	
ENSG00000239791	True	ENSG00000239791	unmapped_kept_as_ensembl_id	lncRNA
ZNF785	False	ZNF785	native_symbol	
ENSG00000260167	True	ENSG00000260167	unmapped_kept_as_ensembl_id	lncRNA
ZNF689	False	ZNF689	native_symbol	
ENSG00000288983	True	ENSG00000288983	unmapped_kept_as_ensembl_id	lncRNA
PRR14	False	PRR14	native_symbol	
FBRS	False	FBRS	native_symbol	
SRCAP	False	SRCAP	native_symbol	
PHKG2	False	PHKG2	native_symbol	
CFAP119	False	CFAP119	native_symbol	
RNF40	False	RNF40	native_symbol	
ZNF629	False	ZNF629	native_symbol	
BCL7C	False	BCL7C	native_symbol	
MIR762HG	False	MIR762HG	native_symbol	
CTF1	False	CTF1	native_symbol	
FBXL19-AS1	False	FBXL19-AS1	native_symbol	
FBXL19	False	FBXL19	native_symbol	
SETD1A	False	SETD1A	native_symbol	
HSD3B7	False	HSD3B7	native_symbol	
STX1B	False	STX1B	native_symbol	
STX4	False	STX4	native_symbol	
ENSG00000260911	True	ENSG00000260911	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000232748	True	ENSG00000232748	unmapped_kept_as_ensembl_id	lncRNA
ZNF668	False	ZNF668	native_symbol	
ENSG00000261124	True	ENSG00000261124	unmapped_kept_as_ensembl_id	lncRNA
ZNF646	False	ZNF646	native_symbol	
ENSG00000255439	True	ENSG00000255439	unmapped_kept_as_ensembl_id	protein_coding
BCKDK	False	BCKDK	native_symbol	
KAT8	False	KAT8	native_symbol	
PRSS8	False	PRSS8	native_symbol	
FUS	False	FUS	native_symbol	
ENSG00000260060	True	ENSG00000260060	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
PYCARD	False	PYCARD	native_symbol	
TRIM72	False	TRIM72	native_symbol	
ITGAM	False	ITGAM	native_symbol	
ITGAX	False	ITGAX	native_symbol	
ITGAD	False	ITGAD	native_symbol	
COX6A2	False	COX6A2	native_symbol	
ZNF843	False	ZNF843	native_symbol	
ENSG00000261474	True	ENSG00000261474	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260267	True	ENSG00000260267	unmapped_kept_as_ensembl_id	lncRNA
ARMC5	False	ARMC5	native_symbol	
TGFB1I1	False	TGFB1I1	native_symbol	
SLC5A2	False	SLC5A2	native_symbol	
RUSF1	False	RUSF1	native_symbol	
KRBOX5	False	KRBOX5	native_symbol	
ZNF267	False	ZNF267	native_symbol	
ENSG00000260958	True	ENSG00000260958	unmapped_kept_as_ensembl_id	lncRNA
LINC01566	False	LINC01566	native_symbol	
ENSG00000287448	True	ENSG00000287448	unmapped_kept_as_ensembl_id	lncRNA
SHCBP1	False	SHCBP1	native_symbol	
ENSG00000261512	True	ENSG00000261512	unmapped_kept_as_ensembl_id	lncRNA
VPS35	False	VPS35	native_symbol	
ORC6	False	ORC6	native_symbol	
MYLK3	False	MYLK3	native_symbol	
C16orf87	False	C16orf87	native_symbol	
GPT2	False	GPT2	native_symbol	
DNAJA2	False	DNAJA2	native_symbol	
DNAJA2-DT	False	DNAJA2-DT	native_symbol	
ENSG00000259821	True	LINC03145	mapped_via_hgnc	lncRNA
NETO2	False	NETO2	native_symbol	
ITFG1-AS1	False	ITFG1-AS1	native_symbol	
ITFG1	False	ITFG1	native_symbol	
ENSG00000260744	True	ENSG00000260744	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000261369	True	ITFG1-AS2	mapped_via_hgnc	lncRNA
PHKB	False	PHKB	native_symbol	
LINC02133	False	LINC02133	native_symbol	
LINC02192	False	LINC02192	native_symbol	
ABCC12	False	ABCC12	native_symbol	
ABCC11	False	ABCC11	native_symbol	
LONP2	False	LONP2	native_symbol	
SIAH1	False	SIAH1	native_symbol	
N4BP1	False	N4BP1	native_symbol	
ENSG00000261267	True	ENSG00000261267	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289119	True	ENSG00000289119	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260086	True	ENSG00000260086	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287469	True	ENSG00000287469	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000279249	True	SYNAGE	mapped_via_hgnc	lncRNA
C16orf78	False	C16orf78	native_symbol	
ZNF423	False	ZNF423	native_symbol	
CNEP1R1	False	CNEP1R1	native_symbol	
HEATR3-AS1	False	HEATR3-AS1	native_symbol	
HEATR3	False	HEATR3	native_symbol	
ENSG00000260381	True	ENSG00000260381	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287444	True	ENSG00000287444	unmapped_kept_as_ensembl_id	lncRNA
TENT4B	False	TENT4B	native_symbol	
ADCY7	False	ADCY7	native_symbol	
BRD7	False	BRD7	native_symbol	
ENSG00000260573	True	ENSG00000260573	unmapped_kept_as_ensembl_id	lncRNA
NKD1	False	NKD1	native_symbol	
ENSG00000205414	True	NKD1-AS1	mapped_via_hgnc	lncRNA
ENSG00000260249	True	ENSG00000260249	unmapped_kept_as_ensembl_id	lncRNA
NOD2	False	NOD2	native_symbol	
CYLD-AS1	False	CYLD-AS1	native_symbol	
CYLD	False	CYLD	native_symbol	
ENSG00000260616	True	CYLD-AS2	mapped_via_hgnc	lncRNA
LINC02128	False	LINC02128	native_symbol	
SALL1	False	SALL1	native_symbol	
ENSG00000285367	True	SALL1-AS1	mapped_via_hgnc	lncRNA
ENSG00000287256	True	ENSG00000287256	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000260850	True	ENSG00000260850	unmapped_kept_as_ensembl_id	lncRNA
HNRNPA1L3	False	HNRNPA1L3	native_symbol	
LINC01571	False	LINC01571	native_symbol	
LINC02911	False	LINC02911	native_symbol	
ENSG00000260975	True	ENSG00000260975	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289907	True	ENSG00000289907	unmapped_kept_as_ensembl_id	lncRNA
TOX3	False	TOX3	native_symbol	
CASC16	False	CASC16	native_symbol	
ENSG00000261261	True	ENSG00000261261	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000277639	True	CHD9NB	mapped_via_hgnc	protein_coding
CHD9	False	CHD9	native_symbol	
RBL2	False	RBL2	native_symbol	
AKTIP	False	AKTIP	native_symbol	
RPGRIP1L	False	RPGRIP1L	native_symbol	
FTO	False	FTO	native_symbol	
ENSG00000261049	True	ENSG00000261049	unmapped_kept_as_ensembl_id	lncRNA
LINC02169	False	LINC02169	native_symbol	
IRX3	False	IRX3	native_symbol	
ENSG00000283689	True	ENSG00000283689	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000277559	True	ENSG00000277559	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
LINC02183	False	LINC02183	native_symbol	
ENSG00000283258	True	ENSG00000283258	unmapped_kept_as_ensembl_id	lncRNA
CRNDE	False	CRNDE	native_symbol	
IRX5	False	IRX5	native_symbol	
ENSG00000259711	True	ENSG00000259711	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000259283	True	ENSG00000259283	unmapped_kept_as_ensembl_id	lncRNA
MMP2	False	MMP2	native_symbol	
LPCAT2	False	LPCAT2	native_symbol	
SLC6A2	False	SLC6A2	native_symbol	
CES1	False	CES1	native_symbol	
CES5A	False	CES5A	native_symbol	
GNAO1-DT	False	GNAO1-DT	native_symbol	
ENSG00000260041	True	ENSG00000260041	unmapped_kept_as_ensembl_id	lncRNA
GNAO1	False	GNAO1	native_symbol	
ENSG00000287866	True	ENSG00000287866	unmapped_kept_as_ensembl_id	lncRNA
