left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC9	665282	0.1722826063632965	0.030393404683543748	-5.608797073364258e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC001	663616	0.17142876982688904	0.02985141233923143	-0.0009099245071411133
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC019	664047	0.17270421981811523	0.031364589930728	0.000365525484085083
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC021	663933	0.17265836894512177	0.030260221803916517	0.00031967461109161377
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC028	665255	0.17225250601768494	0.030369952674544756	-8.618831634521484e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC030	664797	0.1721516251564026	0.030192947086079006	-0.00018706917762756348
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC031	664979	0.17236100137233734	0.0306595417286899	2.230703830718994e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC024	664551	0.17218323051929474	0.030137913910595376	-0.0001554638147354126
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC027	663964	0.17074516415596008	0.02911130566671467	-0.0015935301780700684
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC029	665145	0.17227469384670258	0.03039574032973872	-6.400048732757568e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC01	664381	0.17171382904052734	0.028840474169670432	-0.0006248652935028076
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC02	665124	0.17217278480529785	0.03022644015052141	-0.0001659095287322998
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC03	664677	0.17200976610183716	0.02982354614340212	-0.00032892823219299316
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC04	665166	0.1722249537706375	0.030340682851675207	-0.00011374056339263916
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC05	665460	0.17234335839748383	0.030498523117082732	4.664063453674316e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC06	665287	0.1723877638578415	0.030630789086643014	4.906952381134033e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC07	664932	0.17209303379058838	0.029839120500845195	-0.00024566054344177246
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC08	665153	0.17225003242492676	0.03031001763978775	-8.866190910339355e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC09	663596	0.17118524014949799	0.02754149907240524	-0.0011534541845321655
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC10	664968	0.17210417985916138	0.030109486806470045	-0.00023451447486877441
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC11	665149	0.17222607135772705	0.03019933946258099	-0.00011262297630310059
