left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC5	665472	0.008120066486299038	0.011716897947588753	-3.5390257835388184e-08
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC6	665423	0.008121339604258537	0.011712922066312073	1.237727701663971e-06
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC7	664393	0.008063718676567078	0.011655814553320494	-5.6383199989795685e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC8	665176	0.008132797665894032	0.011734652804780052	1.2695789337158203e-05
Khaliq_2022_Genome_Biol||Khaliq_2022_Genome_Biol.CAC9	665282	0.008139906451106071	0.011738902624823409	1.980457454919815e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC001	663616	0.007963811978697777	0.01169193200345215	-0.00015628989785909653
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC019	664047	0.008108139038085938	0.011610279539239635	-1.1962838470935822e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC021	663933	0.008102775551378727	0.011697684082601006	-1.7326325178146362e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC028	665255	0.008061720058321953	0.011663332151973163	-5.83818182349205e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC030	664797	0.008095062337815762	0.011728229449237595	-2.5039538741111755e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC031	664979	0.008135266602039337	0.01173508986110475	1.5164725482463837e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC024	664551	0.00790494680404663	0.011525548920239203	-0.00021515507251024246
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC027	663964	0.008273097686469555	0.011863946332004879	0.00015299580991268158
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SC029	665145	0.008180593140423298	0.01179316975565672	6.049126386642456e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC01	664381	0.007983602583408356	0.011528756881881392	-0.0001364992931485176
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC02	665124	0.00816317554563284	0.011779559319250241	4.307366907596588e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC03	664677	0.008199610747396946	0.011812489447529929	7.950887084007263e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC04	665166	0.008051338605582714	0.011633375239842805	-6.876327097415924e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC05	665460	0.00811654794961214	0.011714378943291182	-3.553926944732666e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC06	665287	0.00810571014881134	0.011709067786195411	-1.439172774553299e-05
