gene	logFC	logCPM	F	PValue	FDR
PEG3	5.96854239623061	0.118803978906434	47.4123418544935	2.94189511862737e-06	0.000173411553120957
COX6A2	8.48707648696849	1.01403474094332	78.4629301675306	2.98026681036329e-06	0.000174442243390309
EFS	7.4060641886488	-0.632538825226833	76.0348541570723	2.99194863165138e-06	0.000174442243390309
TRIM36	-4.6964106249661	2.86999715471944	59.2902382611225	2.99392588827516e-06	0.000174442243390309
CCNG2	2.57053988118829	5.21307471032427	70.4247624773996	3.02507237183713e-06	0.000175581691038163
CEL	5.32798672832062	4.4284705587656	69.9568209606785	3.0713299927775e-06	0.000177586175803765
FBLN1	4.91026779516057	2.74027601110557	70.0692876598194	3.1250485941742e-06	0.000179385312666391
NOXO1	-3.65911266359457	3.66167541075432	70.052925466008	3.12612862525099e-06	0.000179385312666391
RAMP1	3.50905439604637	3.95165957762664	69.696419086458	3.20843747689479e-06	0.00018341365787728
PLPP2	-6.2569234563422	5.89430548275216	69.3005889752374	3.25551009790395e-06	0.00018540497170356
ARMCX2	3.92511612520798	2.22231071513394	69.7213093482452	3.28365455289044e-06	0.000186307426298642
FLRT3	3.23886813771739	4.04273401250034	68.4066232835274	3.51911642482949e-06	0.000198921995222918
ARHGEF17	3.2576982066446	1.71227995087256	68.7303717236375	3.54985205483763e-06	0.000199913415534332
RGS7	4.36458625108571	-1.54528590991232	45.8145586068695	3.64865335449592e-06	0.000204716480249107
SDC2	5.43144409794925	4.1461114338339	67.92781869213	3.687530551461e-06	0.00020613431853905
SFTA2	5.30332065725732	0.26588851529665	48.4304320236383	3.74846495891742e-06	0.000208770204642059
