gene	logFC	logCPM	F	PValue	FDR
PEG3	5.98976268245124	-0.942871153722657	62.4364362230375	1.36689294285866e-06	0.000124810914677164
AMDHD1	5.26108566791244	-0.302918248416316	63.6881507165865	1.41950767403269e-06	0.000128491680869171
LRRC25	4.40674845570026	-0.219759111130363	100.568408730405	1.42366214873617e-06	0.000128491680869171
GSTA2	8.54227107936609	5.84542860542261	116.962016793746	1.47538401932465e-06	0.000132394517688133
AMHR2	5.3511486811623	0.577487090384883	71.0929302671633	1.49398125773386e-06	0.000133058895831171
HSD11B2	-4.67841132228707	7.73315340667683	121.310201104665	1.49983128386616e-06	0.000133058895831171
CCL28	-4.71406460528127	5.59045137653693	119.188768923862	1.63934857154643e-06	0.00014461462483687
SUSD2	5.45430867528345	2.71860857056492	118.2410209755	1.65120225377672e-06	0.000144841977474549
SLC1A3	4.65827300984938	0.0337388262536791	68.7670000180819	1.70797840675503e-06	0.000148531238056105
CCDC88B	-3.66503991661468	3.5605768949647	117.460541042649	1.71546091465359e-06	0.000148531238056105
SLC16A4	4.0397717560955	2.1037478297231	118.551364816109	1.72179800743916e-06	0.000148531238056105
SPARC	5.79401564993878	2.54689978272988	115.742807845758	1.76660363776766e-06	0.000151559061539034
AC108134.3	5.19609277467591	-0.228999008509844	73.1709430818516	1.77901162525407e-06	0.000151789549271678
UNC93A	7.06719410821543	1.55844546999246	68.1683017854274	1.80295810611143e-06	0.00015299667320013
KRTAP5-7	6.27542134881376	1.90157961849626	107.609242076865	1.82296773852839e-06	0.000153858477131796
TSPO	-5.03030066397992	8.06387250935426	114.857345701263	1.89086685440798e-06	0.000157305666831965
AL158151.1	5.64857854566779	1.00316210538585	81.2689381614129	1.8915095442033e-06	0.000157305666831965
PAPLN	4.35174280418159	1.71965787386553	113.073608158821	1.89403518409181e-06	0.000157305666831965
MRPL23-AS1	8.53137267410842	0.644013558451564	128.373145013647	1.91989678204437e-06	0.000158609885475348
FGB	11.5949770317979	4.48587721339313	584.529184714085	1.99570059257621e-06	0.000163301711674878
SGCE	5.2461561023037	0.715434794381435	100.228544115695	1.99760643844637e-06	0.000163301711674878
LRRK1	-3.34748867782536	3.76388464427976	113.567383484192	2.01537605092542e-06	0.000163896258641404
AKR1D1	5.97304363065909	-0.473786507084964	58.3012393017277	2.04244515016905e-06	0.000165236987433883
SEMA3D	6.17041170344933	0.147398676531084	66.8723287722864	2.05665763196414e-06	0.000165529135389114
FTCD	5.47303609630331	1.94087355259624	84.347002145628	2.10295137306514e-06	0.000168044163333748
SLC7A2	4.72162220328548	2.06577358697319	112.788052605895	2.10943102429965e-06	0.000168044163333748
MLXIPL	3.45320985994763	4.31010962720648	109.479496541354	2.31753378942471e-06	0.000182779859311916
CARD11	5.51927568269536	0.162661353111827	74.5540091342315	2.31781812115789e-06	0.000182779859311916
PACSIN3	5.73193542247355	3.02913952722221	109.210534869837	2.34371019810172e-06	0.000183892919764625
KLHDC8B	3.28426634935654	2.48471306263699	109.243377028281	2.39563026687099e-06	0.000186453169544266
TCEA2	4.07576793657072	2.53248748249122	109.284255042057	2.40022333024193e-06	0.000186453169544266
APOH	5.19934043362322	2.58541140971853	109.200205086471	2.4125970879504e-06	0.000186486588768601
GNS	2.54890850973837	5.42085243538632	107.952584195003	2.45529273385639e-06	0.000186887156349706
RBP2	6.69282654929202	8.53438561946934	108.04773050786	2.45567778353753e-06	0.000186887156349706
AC013271.1	6.45324960285521	0.937061061780452	58.1769957278589	2.46827074978945e-06	0.000186887156349706
ZNF415	3.59946069118077	3.39292814583628	108.00070233367	2.47344049302369e-06	0.000186887156349706
AC008609.1	5.28753416989242	0.71379214032395	72.7706905715096	2.47762529552895e-06	0.000186887156349706
HSPB6	4.18967590129942	-0.399210911954892	87.2097353725201	2.5035932956857e-06	0.000187494542853146
FCRLB	6.32489793297129	-1.27967805803389	64.3397906389029	2.50969382965977e-06	0.000187494542853146
DGAT2	3.39924095845175	3.06732330571911	107.654656101647	2.52732313567203e-06	0.000187912492573253
F10	6.31305454867666	4.4472996631582	107.192678915611	2.6367948065576e-06	0.000195122815685263
PLAG1	4.43010375326918	2.97151861670417	106.608822420819	2.67134566827449e-06	0.000196747128605839
MLN	10.9978331997668	2.63366251339203	116.90685359564	2.69377568048905e-06	0.000197467668897446
AC073050.1	-5.48997120184062	2.88253301432493	84.6859310869245	2.7241464393561e-06	0.000198760852822926
PTK6	-6.14723690788582	5.49233865694884	103.608396684343	2.78338781465039e-06	0.000202138685292796
FBLN1	4.90628348069357	2.26674325233904	105.235150433084	2.80063713180389e-06	0.000202449760074009
TSPAN18	4.83413389746985	0.580257742328315	54.4282751914729	2.85011115965238e-06	0.000205076661966877
COL5A1	4.75697547432977	-0.712488143367448	68.2059333541144	2.95202093652157e-06	0.000211435114233247
NFATC2	2.62209135886221	3.41815667906056	103.059305402007	2.99165979075291e-06	0.000212356901267968
HLA-F	-7.74821633907141	5.38351344730781	86.2956262943525	2.99209160234104e-06	0.000212356901267968
SLC22A17	6.3292426539521	1.56335743232735	76.5720333896615	3.00809115750002e-06	0.000212526404222648
MASP1	8.82883127783875	2.04377571313142	111.295352543358	3.12629385224034e-06	0.00021988266760757
ENHO	6.29954263039692	-1.27317102651496	61.8130651109275	3.16207357598728e-06	0.000221401869127648
RIIAD1	5.28896899464828	1.46319850006418	91.4438968793619	3.23843572007914e-06	0.000225736318452302
C2	4.26004931948479	2.03535851294821	101.532792103873	3.31588499380528e-06	0.00022987368821572
