var_name	gene_id	base_symbol	is_suffixed	base_symbol_is_duplicated
MACO1	ENSG00000204178	MACO1	False	False
LDLRAP1	ENSG00000157978	LDLRAP1	False	False
AL606491.1	ENSG00000225643	AL606491.1	False	False
MAN1C1	ENSG00000117643	MAN1C1	False	False
AL031280.1	ENSG00000233478	AL031280.1	False	False
SELENON	ENSG00000162430	SELENON	False	False
AL020996.2	ENSG00000255054	AL020996.2	False	False
AL020996.1	ENSG00000228172	AL020996.1	False	False
MTFR1L	ENSG00000117640	MTFR1L	False	False
AL020996.3	ENSG00000272478	AL020996.3	False	False
AUNIP	ENSG00000127423	AUNIP	False	False
AL033528.2	ENSG00000236528	AL033528.2	False	False
PAQR7	ENSG00000182749	PAQR7	False	False
STMN1	ENSG00000117632	STMN1	False	False
PAFAH2	ENSG00000158006	PAFAH2	False	False
EXTL1	ENSG00000158008	EXTL1	False	False
SLC30A2	ENSG00000158014	SLC30A2	False	False
TRIM63	ENSG00000158022	TRIM63	False	False
PDIK1L	ENSG00000175087	PDIK1L	False	False
FAM110D	ENSG00000197245	FAM110D	False	False
C1orf232	ENSG00000282872	C1orf232	False	False
AL391650.1	ENSG00000236782	AL391650.1	False	False
ZNF593	ENSG00000142684	ZNF593	False	False
CNKSR1	ENSG00000142675	CNKSR1	False	False
CATSPER4	ENSG00000188782	CATSPER4	False	False
CEP85	ENSG00000130695	CEP85	False	False
SH3BGRL3	ENSG00000142669	SH3BGRL3	False	False
UBXN11	ENSG00000158062	UBXN11	False	False
CD52	ENSG00000169442	CD52	False	False
CRYBG2	ENSG00000176092	CRYBG2	False	False
ZNF683	ENSG00000176083	ZNF683	False	False
LIN28A	ENSG00000131914	LIN28A	False	False
DHDDS	ENSG00000117682	DHDDS	False	False
AL513365.2	ENSG00000225891	AL513365.2	False	False
HMGN2	ENSG00000198830	HMGN2	False	False
RPS6KA1	ENSG00000117676	RPS6KA1	False	False
AL512408.1	ENSG00000260063	AL512408.1	False	False
ARID1A	ENSG00000117713	ARID1A	False	False
PIGV	ENSG00000060642	PIGV	False	False
ZDHHC18	ENSG00000204160	ZDHHC18	False	False
SFN	ENSG00000175793	SFN	False	False
AL034380.1	ENSG00000226698	AL034380.1	False	False
GPN2	ENSG00000142751	GPN2	False	False
GPATCH3	ENSG00000198746	GPATCH3	False	False
NUDC	ENSG00000090273	NUDC	False	False
NR0B2	ENSG00000131910	NR0B2	False	False
KDF1	ENSG00000175707	KDF1	False	False
TRNP1	ENSG00000253368	TRNP1	False	False
TENT5B	ENSG00000158246	TENT5B	False	False
SLC9A1	ENSG00000090020	SLC9A1	False	False
AL590640.1	ENSG00000224311	AL590640.1	False	False
WDTC1	ENSG00000142784	WDTC1	False	False
TMEM222	ENSG00000186501	TMEM222	False	False
SYTL1	ENSG00000142765	SYTL1	False	False
MAP3K6	ENSG00000142733	MAP3K6	False	False
FCN3	ENSG00000142748	FCN3	False	False
CD164L2	ENSG00000174950	CD164L2	False	False
GPR3	ENSG00000181773	GPR3	False	False
WASF2	ENSG00000158195	WASF2	False	False
FO393419.2	ENSG00000241169	FO393419.2	False	False
BX293535.1	ENSG00000237429	BX293535.1	False	False
AHDC1	ENSG00000126705	AHDC1	False	False
FGR	ENSG00000000938	FGR	False	False
LINC02574	ENSG00000233975	LINC02574	False	False
IFI6	ENSG00000126709	IFI6	False	False
AL445490.1	ENSG00000225886	AL445490.1	False	False
FAM76A	ENSG00000009780	FAM76A	False	False
STX12	ENSG00000117758	STX12	False	False
PPP1R8	ENSG00000117751	PPP1R8	False	False
THEMIS2	ENSG00000130775	THEMIS2	False	False
RPA2	ENSG00000117748	RPA2	False	False
SMPDL3B	ENSG00000130768	SMPDL3B	False	False
AL512288.1	ENSG00000227050	AL512288.1	False	False
XKR8	ENSG00000158156	XKR8	False	False
EYA3	ENSG00000158161	EYA3	False	False
PTAFR	ENSG00000169403	PTAFR	False	False
DNAJC8	ENSG00000126698	DNAJC8	False	False
ATP5IF1	ENSG00000130770	ATP5IF1	False	False
AL353622.1	ENSG00000270605	AL353622.1	False	False
AL353622.2	ENSG00000271398	AL353622.2	False	False
SESN2	ENSG00000130766	SESN2	False	False
MED18	ENSG00000130772	MED18	False	False
PHACTR4	ENSG00000204138	PHACTR4	False	False
RCC1	ENSG00000180198	RCC1	False	False
TRNAU1AP	ENSG00000180098	TRNAU1AP	False	False
SNHG12	ENSG00000197989	SNHG12	False	False
TAF12	ENSG00000120656	TAF12	False	False
RAB42	ENSG00000188060	RAB42	False	False
LINC01715	ENSG00000229388	LINC01715	False	False
AL360012.1	ENSG00000270103	AL360012.1	False	False
GMEB1	ENSG00000162419	GMEB1	False	False
YTHDF2	ENSG00000198492	YTHDF2	False	False
OPRD1	ENSG00000116329	OPRD1	False	False
AL009181.1	ENSG00000233427	AL009181.1	False	False
EPB41	ENSG00000159023	EPB41	False	False
TMEM200B	ENSG00000253304	TMEM200B	False	False
AL357500.1	ENSG00000225750	AL357500.1	False	False
SRSF4	ENSG00000116350	SRSF4	False	False
MECR	ENSG00000116353	MECR	False	False
AL590729.1	ENSG00000237934	AL590729.1	False	False
PTPRU	ENSG00000060656	PTPRU	False	False
LINC01756	ENSG00000230523	LINC01756	False	False
AC092265.1	ENSG00000228176	AC092265.1	False	False
AL645944.2	ENSG00000284676	AL645944.2	False	False
LINC01648	ENSG00000233399	LINC01648	False	False
AL137076.1	ENSG00000233372	AL137076.1	False	False
AL161638.2	ENSG00000236335	AL161638.2	False	False
AL161638.1	ENSG00000231949	AL161638.1	False	False
MATN1	ENSG00000162510	MATN1	False	False
MATN1-AS1	ENSG00000186056	MATN1-AS1	False	False
LAPTM5	ENSG00000162511	LAPTM5	False	False
AL137027.1	ENSG00000229607	AL137027.1	False	False
LINC01778	ENSG00000223382	LINC01778	False	False
AL445235.1	ENSG00000235143	AL445235.1	False	False
SDC3	ENSG00000162512	SDC3	False	False
PUM1	ENSG00000134644	PUM1	False	False
NKAIN1	ENSG00000084628	NKAIN1	False	False
SNRNP40	ENSG00000060688	SNRNP40	False	False
ZCCHC17	ENSG00000121766	ZCCHC17	False	False
AL451070.1	ENSG00000229044	AL451070.1	False	False
FABP3	ENSG00000121769	FABP3	False	False
SERINC2	ENSG00000168528	SERINC2	False	False
AC114488.1	ENSG00000229167	AC114488.1	False	False
TINAGL1	ENSG00000142910	TINAGL1	False	False
HCRTR1	ENSG00000121764	HCRTR1	False	False
PEF1	ENSG00000162517	PEF1	False	False
AC114488.2	ENSG00000235790	AC114488.2	False	False
AC114488.3	ENSG00000264078	AC114488.3	False	False
COL16A1	ENSG00000084636	COL16A1	False	False
ADGRB2	ENSG00000121753	ADGRB2	False	False
AL354919.2	ENSG00000254545	AL354919.2	False	False
SPOCD1	ENSG00000134668	SPOCD1	False	False
AL354919.1	ENSG00000203620	AL354919.1	False	False
AL136115.2	ENSG00000269967	AL136115.2	False	False
PTP4A2	ENSG00000184007	PTP4A2	False	False
AL136115.1	ENSG00000228634	AL136115.1	False	False
AL136115.3	ENSG00000284702	AL136115.3	False	False
KHDRBS1	ENSG00000121774	KHDRBS1	False	False
AL445248.1	ENSG00000203325	AL445248.1	False	False
TMEM39B	ENSG00000121775	TMEM39B	False	False
KPNA6	ENSG00000025800	KPNA6	False	False
TXLNA	ENSG00000084652	TXLNA	False	False
CCDC28B	ENSG00000160050	CCDC28B	False	False
AL049795.1	ENSG00000224066	AL049795.1	False	False
IQCC	ENSG00000160051	IQCC	False	False
DCDC2B	ENSG00000222046	DCDC2B	False	False
TMEM234	ENSG00000160055	TMEM234	False	False
EIF3I	ENSG00000084623	EIF3I	False	False
FAM167B	ENSG00000183615	FAM167B	False	False
LCK	ENSG00000182866	LCK	False	False
HDAC1	ENSG00000116478	HDAC1	False	False
MARCKSL1	ENSG00000175130	MARCKSL1	False	False
AL109945.1	ENSG00000233775	AL109945.1	False	False
TSSK3	ENSG00000162526	TSSK3	False	False
FAM229A	ENSG00000225828	FAM229A	False	False
BSDC1	ENSG00000160058	BSDC1	False	False
AL033529.1	ENSG00000254553	AL033529.1	False	False
ZBTB8B	ENSG00000273274	ZBTB8B	False	False
ZBTB8A	ENSG00000160062	ZBTB8A	False	False
ZBTB8OS	ENSG00000176261	ZBTB8OS	False	False
RBBP4	ENSG00000162521	RBBP4	False	False
SYNC	ENSG00000162520	SYNC	False	False
AC114489.1	ENSG00000224409	AC114489.1	False	False
KIAA1522	ENSG00000162522	KIAA1522	False	False
YARS	ENSG00000134684	YARS	False	False
S100PBP	ENSG00000116497	S100PBP	False	False
FNDC5	ENSG00000160097	FNDC5	False	False
HPCA	ENSG00000121905	HPCA	False	False
TMEM54	ENSG00000121900	TMEM54	False	False
RNF19B	ENSG00000116514	RNF19B	False	False
AL020995.1	ENSG00000236065	AL020995.1	False	False
AK2	ENSG00000004455	AK2	False	False
AZIN2	ENSG00000142920	AZIN2	False	False
TRIM62	ENSG00000116525	TRIM62	False	False
AL662907.3	ENSG00000284721	AL662907.3	False	False
ZNF362	ENSG00000160094	ZNF362	False	False
AL513327.3	ENSG00000270115	AL513327.3	False	False
A3GALT2	ENSG00000184389	A3GALT2	False	False
AL513327.1	ENSG00000225313	AL513327.1	False	False
PHC2	ENSG00000134686	PHC2	False	False
AL513327.2	ENSG00000233246	AL513327.2	False	False
ZSCAN20	ENSG00000121903	ZSCAN20	False	False
CSMD2	ENSG00000121904	CSMD2	False	False
HMGB4	ENSG00000176256	HMGB4	False	False
CSMD2-AS1	ENSG00000231163	CSMD2-AS1	False	False
C1orf94	ENSG00000142698	C1orf94	False	False
SMIM12	ENSG00000163866	SMIM12	False	False
GJB5	ENSG00000189280	GJB5	False	False
GJB4	ENSG00000189433	GJB4	False	False
AL121988.1	ENSG00000255811	AL121988.1	False	False
GJB3	ENSG00000188910	GJB3	False	False
GJA4	ENSG00000187513	GJA4	False	False
AL122010.1	ENSG00000230163	AL122010.1	False	False
DLGAP3	ENSG00000116544	DLGAP3	False	False
AC114490.3	ENSG00000284773	AC114490.3	False	False
AC114490.2	ENSG00000271741	AC114490.2	False	False
TMEM35B	ENSG00000243749	TMEM35B	False	False
ZMYM6	ENSG00000163867	ZMYM6	False	False
ZMYM1	ENSG00000197056	ZMYM1	False	False
AL590434.1	ENSG00000284640	AL590434.1	False	False
SFPQ	ENSG00000116560	SFPQ	False	False
ZMYM4	ENSG00000146463	ZMYM4	False	False
ZMYM4-AS1	ENSG00000227409	ZMYM4-AS1	False	False
KIAA0319L	ENSG00000142687	KIAA0319L	False	False
NCDN	ENSG00000020129	NCDN	False	False
AC004865.2	ENSG00000239636	AC004865.2	False	False
TFAP2E	ENSG00000116819	TFAP2E	False	False
PSMB2	ENSG00000126067	PSMB2	False	False
C1orf216	ENSG00000142686	C1orf216	False	False
CLSPN	ENSG00000092853	CLSPN	False	False
AL354864.1	ENSG00000232335	AL354864.1	False	False
AGO4	ENSG00000134698	AGO4	False	False
AGO1	ENSG00000092847	AGO1	False	False
AL139286.2	ENSG00000271914	AL139286.2	False	False
AGO3	ENSG00000126070	AGO3	False	False
AL138787.2	ENSG00000271554	AL138787.2	False	False
TEKT2	ENSG00000092850	TEKT2	False	False
ADPRHL2	ENSG00000116863	ADPRHL2	False	False
COL8A2	ENSG00000171812	COL8A2	False	False
TRAPPC3	ENSG00000054116	TRAPPC3	False	False
MAP7D1	ENSG00000116871	MAP7D1	False	False
THRAP3	ENSG00000054118	THRAP3	False	False
SH3D21	ENSG00000214193	SH3D21	False	False
EVA1B	ENSG00000142694	EVA1B	False	False
AL591845.1	ENSG00000116883	AL591845.1	False	False
STK40	ENSG00000196182	STK40	False	False
LSM10	ENSG00000181817	LSM10	False	False
OSCP1	ENSG00000116885	OSCP1	False	False
MRPS15	ENSG00000116898	MRPS15	False	False
CSF3R	ENSG00000119535	CSF3R	False	False
AL596257.1	ENSG00000284705	AL596257.1	False	False
AC117945.2	ENSG00000284720	AC117945.2	False	False
AC117945.1	ENSG00000234481	AC117945.1	False	False
GRIK3	ENSG00000163873	GRIK3	False	False
AL031430.1	ENSG00000284650	AL031430.1	False	False
AL353604.1	ENSG00000223944	AL353604.1	False	False
LINC01137	ENSG00000233621	LINC01137	False	False
ZC3H12A	ENSG00000163874	ZC3H12A	False	False
MEAF6	ENSG00000163875	MEAF6	False	False
SNIP1	ENSG00000163877	SNIP1	False	False
DNALI1	ENSG00000163879	DNALI1	False	False
GNL2	ENSG00000134697	GNL2	False	False
RSPO1	ENSG00000169218	RSPO1	False	False
C1orf109	ENSG00000116922	C1orf109	False	False
CDCA8	ENSG00000134690	CDCA8	False	False
EPHA10	ENSG00000183317	EPHA10	False	False
MANEAL	ENSG00000185090	MANEAL	False	False
AL929472.3	ENSG00000233728	AL929472.3	False	False
YRDC	ENSG00000196449	YRDC	False	False
C1orf122	ENSG00000197982	C1orf122	False	False
MTF1	ENSG00000188786	MTF1	False	False
AL929472.2	ENSG00000230955	AL929472.2	False	False
INPP5B	ENSG00000204084	INPP5B	False	False
SF3A3	ENSG00000183431	SF3A3	False	False
FHL3	ENSG00000183386	FHL3	False	False
UTP11	ENSG00000183520	UTP11	False	False
POU3F1	ENSG00000185668	POU3F1	False	False
AL139158.2	ENSG00000224592	AL139158.2	False	False
AL139158.3	ENSG00000284623	AL139158.3	False	False
LINC01343	ENSG00000237290	LINC01343	False	False
LINC01685	ENSG00000238063	LINC01685	False	False
AL354702.2	ENSG00000284632	AL354702.2	False	False
RRAGC	ENSG00000116954	RRAGC	False	False
AL139260.1	ENSG00000228436	AL139260.1	False	False
MYCBP	ENSG00000214114	MYCBP	False	False
AL139260.3	ENSG00000274944	AL139260.3	False	False
GJA9	ENSG00000131233	GJA9	False	False
RHBDL2	ENSG00000158315	RHBDL2	False	False
AKIRIN1	ENSG00000174574	AKIRIN1	False	False
NDUFS5	ENSG00000168653	NDUFS5	False	False
MACF1	ENSG00000127603	MACF1	False	False
AL442071.1	ENSG00000226438	AL442071.1	False	False
BMP8A	ENSG00000183682	BMP8A	False	False
PABPC4	ENSG00000090621	PABPC4	False	False
AL365277.1	ENSG00000228060	AL365277.1	False	False
HEYL	ENSG00000163909	HEYL	False	False
AL035404.2	ENSG00000225903	AL035404.2	False	False
NT5C1A	ENSG00000116981	NT5C1A	False	False
HPCAL4	ENSG00000116983	HPCAL4	False	False
PPIE	ENSG00000084072	PPIE	False	False
BMP8B	ENSG00000116985	BMP8B	False	False
OXCT2	ENSG00000198754	OXCT2	False	False
AL033527.3	ENSG00000261798	AL033527.3	False	False
AL033527.5	ENSG00000284719	AL033527.5	False	False
AL033527.4	ENSG00000284678	AL033527.4	False	False
TRIT1	ENSG00000043514	TRIT1	False	False
MYCL	ENSG00000116990	MYCL	False	False
AL033527.2	ENSG00000236546	AL033527.2	False	False
MFSD2A	ENSG00000168389	MFSD2A	False	False
CAP1	ENSG00000131236	CAP1	False	False
PPT1	ENSG00000131238	PPT1	False	False
RLF	ENSG00000117000	RLF	False	False
TMCO2	ENSG00000188800	TMCO2	False	False
AL050341.2	ENSG00000259943	AL050341.2	False	False
ZMPSTE24	ENSG00000084073	ZMPSTE24	False	False
COL9A2	ENSG00000049089	COL9A2	False	False
SMAP2	ENSG00000084070	SMAP2	False	False
AL031985.4	ENSG00000284677	AL031985.4	False	False
ZFP69B	ENSG00000187801	ZFP69B	False	False
ZFP69	ENSG00000187815	ZFP69	False	False
AL603839.3	ENSG00000238287	AL603839.3	False	False
EXO5	ENSG00000164002	EXO5	False	False
AL603839.1	ENSG00000227278	AL603839.1	False	False
AL603839.2	ENSG00000238186	AL603839.2	False	False
ZNF684	ENSG00000117010	ZNF684	False	False
RIMS3	ENSG00000117016	RIMS3	False	False
AL031289.1	ENSG00000237899	AL031289.1	False	False
NFYC-AS1	ENSG00000272145	NFYC-AS1	False	False
NFYC	ENSG00000066136	NFYC	False	False
KCNQ4	ENSG00000117013	KCNQ4	False	False
CITED4	ENSG00000179862	CITED4	False	False
AC119677.1	ENSG00000229528	AC119677.1	False	False
CTPS1	ENSG00000171793	CTPS1	False	False
SLFNL1-AS1	ENSG00000281207	SLFNL1-AS1	False	False
SLFNL1	ENSG00000171790	SLFNL1	False	False
SCMH1	ENSG00000010803	SCMH1	False	False
AC093151.3	ENSG00000235358	AC093151.3	False	False
FOXO6	ENSG00000204060	FOXO6	False	False
AC093151.2	ENSG00000229901	AC093151.2	False	False
EDN2	ENSG00000127129	EDN2	False	False
HIVEP3	ENSG00000127124	HIVEP3	False	False
AL445933.2	ENSG00000230881	AL445933.2	False	False
AC119676.1	ENSG00000284895	AC119676.1	False	False
GUCA2B	ENSG00000044012	GUCA2B	False	False
GUCA2A	ENSG00000197273	GUCA2A	False	False
FOXJ3	ENSG00000198815	FOXJ3	False	False
RIMKLA	ENSG00000177181	RIMKLA	False	False
ZMYND12	ENSG00000066185	ZMYND12	False	False
PPCS	ENSG00000127125	PPCS	False	False
CCDC30	ENSG00000186409	CCDC30	False	False
PPIH	ENSG00000171960	PPIH	False	False
AC098484.2	ENSG00000234917	AC098484.2	False	False
YBX1	ENSG00000065978	YBX1	False	False
CLDN19	ENSG00000164007	CLDN19	False	False
P3H1	ENSG00000117385	P3H1	False	False
C1orf50	ENSG00000164008	C1orf50	False	False
AC098484.3	ENSG00000283580	AC098484.3	False	False
AC098484.1	ENSG00000228452	AC098484.1	False	False
TMEM269	ENSG00000274386	TMEM269	False	False
SVBP	ENSG00000177868	SVBP	False	False
ERMAP	ENSG00000164010	ERMAP	False	False
AL512353.1	ENSG00000228192	AL512353.1	False	False
ZNF691	ENSG00000164011	ZNF691	False	False
SLC2A1	ENSG00000117394	SLC2A1	False	False
SLC2A1-AS1	ENSG00000227533	SLC2A1-AS1	False	False
AC099795.1	ENSG00000283973	AC099795.1	False	False
FAM183A	ENSG00000186973	FAM183A	False	False
EBNA1BP2	ENSG00000117395	EBNA1BP2	False	False
CFAP57	ENSG00000243710	CFAP57	False	False
TMEM125	ENSG00000179178	TMEM125	False	False
C1orf210	ENSG00000253313	C1orf210	False	False
TIE1	ENSG00000066056	TIE1	False	False
MPL	ENSG00000117400	MPL	False	False
AL139289.2	ENSG00000234694	AL139289.2	False	False
CDC20	ENSG00000117399	CDC20	False	False
ELOVL1	ENSG00000066322	ELOVL1	False	False
MED8	ENSG00000159479	MED8	False	False
AL139289.1	ENSG00000229431	AL139289.1	False	False
SZT2	ENSG00000198198	SZT2	False	False
SZT2-AS1	ENSG00000229372	SZT2-AS1	False	False
HYI	ENSG00000178922	HYI	False	False
PTPRF	ENSG00000142949	PTPRF	False	False
AL451062.3	ENSG00000284989	AL451062.3	False	False
KDM4A	ENSG00000066135	KDM4A	False	False
KDM4A-AS1	ENSG00000236200	KDM4A-AS1	False	False
ST3GAL3	ENSG00000126091	ST3GAL3	False	False
AL451062.1	ENSG00000229444	AL451062.1	False	False
ARTN	ENSG00000117407	ARTN	False	False
AL357079.1	ENSG00000237950	AL357079.1	False	False
IPO13	ENSG00000117408	IPO13	False	False
DPH2	ENSG00000132768	DPH2	False	False
ATP6V0B	ENSG00000117410	ATP6V0B	False	False
B4GALT2	ENSG00000117411	B4GALT2	False	False
CCDC24	ENSG00000159214	CCDC24	False	False
SLC6A9	ENSG00000196517	SLC6A9	False	False
AL139220.2	ENSG00000230615	AL139220.2	False	False
KLF17	ENSG00000171872	KLF17	False	False
KLF18	ENSG00000283039	KLF18	False	False
DMAP1	ENSG00000178028	DMAP1	False	False
ERI3	ENSG00000117419	ERI3	False	False
RNF220	ENSG00000187147	RNF220	False	False
TMEM53	ENSG00000126106	TMEM53	False	False
ARMH1	ENSG00000198520	ARMH1	False	False
KIF2C	ENSG00000142945	KIF2C	False	False
AL592166.1	ENSG00000225721	AL592166.1	False	False
RPS8	ENSG00000142937	RPS8	False	False
BEST4	ENSG00000142959	BEST4	False	False
PLK3	ENSG00000173846	PLK3	False	False
TCTEX1D4	ENSG00000188396	TCTEX1D4	False	False
BTBD19	ENSG00000222009	BTBD19	False	False
PTCH2	ENSG00000117425	PTCH2	False	False
EIF2B3	ENSG00000070785	EIF2B3	False	False
HECTD3	ENSG00000126107	HECTD3	False	False
UROD	ENSG00000126088	UROD	False	False
ZSWIM5	ENSG00000162415	ZSWIM5	False	False
LINC01144	ENSG00000281912	LINC01144	False	False
HPDL	ENSG00000186603	HPDL	False	False
MUTYH	ENSG00000132781	MUTYH	False	False
TOE1	ENSG00000132773	TOE1	False	False
TESK2	ENSG00000070759	TESK2	False	False
CCDC163	ENSG00000280670	CCDC163	False	False
MMACHC	ENSG00000132763	MMACHC	False	False
PRDX1	ENSG00000117450	PRDX1	False	False
AKR1A1	ENSG00000117448	AKR1A1	False	False
NASP	ENSG00000132780	NASP	False	False
CCDC17	ENSG00000159588	CCDC17	False	False
GPBP1L1	ENSG00000159592	GPBP1L1	False	False
TMEM69	ENSG00000159596	TMEM69	False	False
IPP	ENSG00000197429	IPP	False	False
MAST2	ENSG00000086015	MAST2	False	False
PIK3R3	ENSG00000117461	PIK3R3	False	False
AL358075.4	ENSG00000278139	AL358075.4	False	False
AL358075.1	ENSG00000226957	AL358075.1	False	False
AL358075.2	ENSG00000227857	AL358075.2	False	False
TSPAN1	ENSG00000117472	TSPAN1	False	False
AL672043.1	ENSG00000250719	AL672043.1	False	False
POMGNT1	ENSG00000085998	POMGNT1	False	False
LURAP1	ENSG00000171357	LURAP1	False	False
RAD54L	ENSG00000085999	RAD54L	False	False
LRRC41	ENSG00000132128	LRRC41	False	False
UQCRH	ENSG00000173660	UQCRH	False	False
NSUN4	ENSG00000117481	NSUN4	False	False
FAAH	ENSG00000117480	FAAH	False	False
DMBX1	ENSG00000197587	DMBX1	False	False
AL136373.1	ENSG00000282881	AL136373.1	False	False
MKNK1-AS1	ENSG00000269956	MKNK1-AS1	False	False
KNCN	ENSG00000162456	KNCN	False	False
MKNK1	ENSG00000079277	MKNK1	False	False
MOB3C	ENSG00000142961	MOB3C	False	False
ATPAF1	ENSG00000123472	ATPAF1	False	False
TEX38	ENSG00000186118	TEX38	False	False
EFCAB14-AS1	ENSG00000228237	EFCAB14-AS1	False	False
EFCAB14	ENSG00000159658	EFCAB14	False	False
CYP4B1	ENSG00000142973	CYP4B1	False	False
CYP4A11	ENSG00000187048	CYP4A11	False	False
CYP4X1	ENSG00000186377	CYP4X1	False	False
CYP4Z1	ENSG00000186160	CYP4Z1	False	False
CYP4A22-AS1	ENSG00000225506	CYP4A22-AS1	False	False
CYP4A22	ENSG00000162365	CYP4A22	False	False
LINC00853	ENSG00000224805	LINC00853	False	False
PDZK1IP1	ENSG00000162366	PDZK1IP1	False	False
TAL1	ENSG00000162367	TAL1	False	False
AL135960.1	ENSG00000226252	AL135960.1	False	False
STIL	ENSG00000123473	STIL	False	False
CMPK1	ENSG00000162368	CMPK1	False	False
LINC01389	ENSG00000225762	LINC01389	False	False
FOXE3	ENSG00000186790	FOXE3	False	False
FOXD2-AS1	ENSG00000237424	FOXD2-AS1	False	False
FOXD2	ENSG00000186564	FOXD2	False	False
LINC01738	ENSG00000227947	LINC01738	False	False
TRABD2B	ENSG00000269113	TRABD2B	False	False
AL691459.1	ENSG00000223814	AL691459.1	False	False
AC096541.1	ENSG00000225028	AC096541.1	False	False
AL356289.1	ENSG00000226133	AL356289.1	False	False
AL356289.2	ENSG00000231413	AL356289.2	False	False
AL109659.1	ENSG00000223720	AL109659.1	False	False
SLC5A9	ENSG00000117834	SLC5A9	False	False
AL109659.2	ENSG00000272491	AL109659.2	False	False
SPATA6	ENSG00000132122	SPATA6	False	False
AGBL4	ENSG00000186094	AGBL4	False	False
BEND5	ENSG00000162373	BEND5	False	False
AC099788.1	ENSG00000229846	AC099788.1	False	False
AL590432.1	ENSG00000230114	AL590432.1	False	False
ELAVL4	ENSG00000162374	ELAVL4	False	False
AL592182.2	ENSG00000237337	AL592182.2	False	False
AL592182.1	ENSG00000233407	AL592182.1	False	False
AL596275.2	ENSG00000284696	AL596275.2	False	False
AL592182.3	ENSG00000284645	AL592182.3	False	False
DMRTA2	ENSG00000142700	DMRTA2	False	False
FAF1	ENSG00000185104	FAF1	False	False
AL049637.1	ENSG00000225767	AL049637.1	False	False
CDKN2C	ENSG00000123080	CDKN2C	False	False
C1orf185	ENSG00000204006	C1orf185	False	False
LINC01562	ENSG00000203356	LINC01562	False	False
RNF11	ENSG00000123091	RNF11	False	False
AL162430.2	ENSG00000236434	AL162430.2	False	False
TTC39A	ENSG00000085831	TTC39A	False	False
TTC39A-AS1	ENSG00000261664	TTC39A-AS1	False	False
EPS15	ENSG00000085832	EPS15	False	False
AC104170.2	ENSG00000238140	AC104170.2	False	False
AC104170.1	ENSG00000227070	AC104170.1	False	False
OSBPL9	ENSG00000117859	OSBPL9	False	False
NRDC	ENSG00000078618	NRDC	False	False
AL050343.1	ENSG00000266993	AL050343.1	False	False
AL050343.2	ENSG00000272175	AL050343.2	False	False
RAB3B	ENSG00000169213	RAB3B	False	False
TXNDC12	ENSG00000117862	TXNDC12	False	False
