gene	logFC	logCPM	F	PValue	FDR
ACOT7	-1.17915151498253	4.82488588575302	7.06412571841994	0.0180604491864561	0.0803297843941621
ACOT8	-0.075829139401918	4.33635418585418	0.0412186005298631	0.841843732287834	0.92404206351963
ACOT9	-0.850926064884746	3.90110503365968	3.97733589375856	0.0640295560617269	0.176287459838419
ACOX1	-1.52714059642558	5.62198055925007	9.79041009083821	0.00701958825908906	0.0451985599653466
ACOX2	0.465480071284451	3.66490181042247	0.482364573825508	0.497697080277819	0.671512556929962
ACOX3	-0.66870470140358	2.78347472664353	1.42550029208185	0.249112395876291	0.429417120791722
ACP1	0.399599560300647	7.4385157051898	2.26705091614925	0.153219854440182	0.312556149164359
ACP2	-0.541678438698469	4.44330567780681	1.78230135900622	0.201702807861908	0.375715422222187
ACP5	-0.870016385285995	3.96223846486165	2.27445468521354	0.151675945887369	0.310574555864613
ACP6	1.01915396509879	3.28212330148586	5.31093826697061	0.034851378424529	0.121346312649523
ACPP	-2.07343433758984	1.76486556552258	3.85211363236061	0.0625889784942005	0.174108797399276
ACSF2	-0.851021574058675	4.53946335845003	4.79133633041156	0.0449318948451454	0.14218036063017
ACSF3	0.436814010173975	4.19614290081092	0.569184789418726	0.462259689619198	0.639330408820331
ACSL1	-2.2466549012034	3.5352945681933	11.1772821022667	0.00408537246216728	0.0326305889083823
ACSL3	-1.48046063283288	5.52255205382855	9.79826910429571	0.00699201181196981	0.0451907021098785
ACSL4	-2.90566019535395	4.06721720518362	23.8756991785457	0.000168619326980285	0.00496086154240594
ACSL5	-0.496470802307268	7.00325922368374	0.488828116032082	0.495318895651306	0.669593638652054
ACSL6	-1.73609508062706	1.92817129814745	1.02863020701223	0.321604405037547	0.506875760835519
ACSM3	-0.433944921210406	4.09546909388996	0.715022463788995	0.410970783127113	0.591238155660698
ACSS1	0.60940849838935	4.17760691122517	0.932148059351442	0.34947834178247	0.532925564821097
ACSS2	-1.16976337830329	5.63201968428238	9.27023490448641	0.00832681480793822	0.0505608034591522
ACSS3	3.22605301616385	1.85736051668538	5.2009867061307	0.0335220105897158	0.118521920214534
ACTA2	0.921342512301691	6.96238761751129	1.42188869633114	0.251736442700822	0.43187865457653
ACTB	-1.56025866418782	10.7100267019177	31.9517551093583	4.83285449971723e-05	0.00240061683292365
ACTG1	-0.982310389146255	10.8840629068829	8.51715381872708	0.0107101012927351	0.0590074864234864
ACTG2	3.50064210998656	5.24608130538144	27.4427869892548	6.7422717182417e-05	0.00295079423063344
ACTL10	-2.37719650911362	1.13400974988809	2.64576362500665	0.119799376502372	0.264199220905771
ACTL6A	0.835419215925047	5.53253110188887	3.9080721112846	0.0668574399938402	0.181498321823882
ACTN1	-1.18282563112366	5.28214952526943	11.0297267349345	0.0046934219459945	0.0354445879577434
ACTN4	-1.01037044235406	7.91633970099356	9.12594912488343	0.0087081852459756	0.051810013793019
ACTR10	-0.0106217477330529	5.84018333673095	0.0016520111882785	0.968121865026696	0.998030990933022
ACTR1A	-0.560663264577975	4.87965695308278	2.23010385234896	0.156157209583474	0.316803670446583
ACTR1B	0.127248030321919	4.64800876557772	0.131778824798252	0.721664906773614	0.844950044455349
ACTR2	-0.215861320097902	6.74154777474479	0.524524270571368	0.480228667975397	0.655944862379064
ACTR3	-1.18251861754718	6.67684006167656	19.5334586068679	0.000514541085343557	0.00932305462866354
ACTR3B	1.60006494781373	2.19574425445758	6.73427216717002	0.0194377014469907	0.0843444126630377
ACTR3C	-1.5793825687351	2.02376845423917	2.71051326272087	0.114597597651685	0.256596321203082
ACTR5	0.116981180059466	2.41554101119846	0.0404519529523714	0.842991897725159	0.924682991190567
ACTR6	0.289312999948153	4.39312902720101	1.0350485231486	0.324860745994154	0.509991606457454
ACTR8	0.260030018449233	3.77665243261866	0.461629160046207	0.506824069878558	0.679744312688811
ACTRT3	-0.525617515179472	1.95845541652268	0.215567492125655	0.648122035111946	0.79073140010473
ACVR1	-0.481238583455893	2.64258756572758	0.540509920173038	0.472386099400168	0.648354976740469
ACVR1B	2.0486121424121	4.5061531972491	32.7015999971962	3.92518769084577e-05	0.00211286836687169
ACVR1C	3.81767695179576	3.03849839098073	6.27056933259357	0.0232374847105071	0.0941565005481509
ACVR2A	0.414925645670865	3.46722138517221	0.706346653749198	0.413307960310822	0.593735181321157
ACVR2B	0.537715874383236	2.09879666441623	0.784401210453232	0.388709064482486	0.569231380558668
ACVRL1	-2.95045103714311	3.79281129318094	7.18557048571763	0.0162268471827971	0.0748910752697997
ACY1	1.77877011866371	1.85239154288845	1.15072927209521	0.296717943106568	0.479856682333198
